timestamp;instituicao;dominio_FML;localidade_FML;dominio_INF;localidade_INF;local;entidade;codigo;descricao;mail;t_maxEspera;em_espera_prioritario;em_espera_normal;total;num_dias
20231211122716;IRN;AVEIRO;AVEIRO;Aveiro;Aveiro;CRC Aveiro;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;331;0;1;1;1
20231211122716;IRN;AVEIRO;ESTARREJA;Aveiro;Estarreja;ER Estarreja;REGISTOS;B;Cartão de Cidadão - Levantamento;--;3442;0;4;4;1
20231211122716;IRN;AVEIRO;ESTARREJA;Aveiro;Estarreja;ER Estarreja;REGISTOS;C;Cartão de Cidadão - Outros;--;4117;0;2;2;1
20231211122716;IRN;AVEIRO;ESTARREJA;Aveiro;Estarreja;ER Estarreja;REGISTOS;E;Passaporte - Levantamento / Inf.;--;4753;0;1;1;1
20231211122716;IRN;AVEIRO;ESTARREJA;Aveiro;Estarreja;ER Estarreja;REGISTOS;L;Nacionalidade - Profissionais;--;910;0;1;1;1
20231211122716;IRN;AVEIRO;ESTARREJA;Aveiro;Estarreja;ER Estarreja;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;4273;0;1;1;1
20231211122716;IRN;AVEIRO;ESTARREJA;Aveiro;Estarreja;ER Estarreja;REGISTOS;R;Registo veículos - Pedido;--;403;0;2;2;1
20231211122716;IRN;AVEIRO;ESTARREJA;Aveiro;Estarreja;ER Estarreja;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;4306;0;1;1;1
20231211122716;IRN;AVEIRO;MEALHADA;Aveiro;Mealhada;Registo Mealhada;REGISTOS;G;Registo Civil - Nascimento;--;1706;0;1;1;1
20231211122716;IRN;AVEIRO;SANTA MARIA DA FEIRA;Aveiro;Santa Maria da Feira;ER-Santa Maria da Feira;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1217;0;1;1;1
20231211122716;IRN;AVEIRO;SANTA MARIA DA FEIRA;Aveiro;Santa Maria da Feira;ER-Santa Maria da Feira;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;3576;0;2;2;1
20231211122716;IRN;AVEIRO;SANTA MARIA DA FEIRA;Aveiro;Santa Maria da Feira;ER-Santa Maria da Feira;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;5755;0;11;11;1
20231211122716;IRN;AVEIRO;SANTA MARIA DA FEIRA;Aveiro;Santa Maria da Feira;ER-Santa Maria da Feira;REGISTOS;N;Registo Predial - Pedido;--;4838;0;3;3;1
20231211122716;IRN;AVEIRO;SANTA MARIA DA FEIRA;Aveiro;Santa Maria da Feira;ER-Santa Maria da Feira;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;5762;0;2;2;1
20231211122716;IRN;AVEIRO;SANTA MARIA DA FEIRA;Aveiro;Santa Maria da Feira;ER-Santa Maria da Feira;REGISTOS;U;Registo Comercial - Pedido;--;1327;0;1;1;1
20231211122716;IRN;AVEIRO;VAGOS;Aveiro;Vagos;CRCPCom Vagos;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1250;0;2;2;1
20231211122716;IRN;AVEIRO;VAGOS;Aveiro;Vagos;CRCPCom Vagos;REGISTOS;G;Registo Civil - Nascimento;--;2717;0;1;1;1
20231211122716;IRN;AVEIRO;VAGOS;Aveiro;Vagos;CRCPCom Vagos;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;288;0;1;1;1
20231211122716;IRN;BRAGA;BARCELOS;Braga;Barcelos;ER Barcelos;REGISTOS;B;Cartão de Cidadão - Levantamento;--;748;0;3;3;1
20231211122716;IRN;BRAGA;BARCELOS;Braga;Barcelos;ER Barcelos;REGISTOS;N;Registo Predial - Pedido;--;241;0;1;1;1
20231211122716;IRN;BRAGA;BARCELOS;Braga;Barcelos;ER Barcelos;REGISTOS;R;Registo veículos - Pedido;--;1452;0;2;2;1
20231211122716;IRN;BRAGA;BARCELOS;Braga;Barcelos;ER Barcelos;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;5727;0;1;1;1
20231211122716;IRN;BRAGA;BRAGA;Braga;Braga;CRC Braga;REGISTOS;F;Registo Civil - Certidões / Inf.;--;769;0;2;2;1
20231211122716;IRN;BRAGA;BRAGA;Braga;Braga;CRC Braga;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;795;0;2;2;1
20231211122716;IRN;BRAGA;BRAGA;Braga;Braga;CRC Braga;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;191;0;3;3;1
20231211122716;IRN;BRAGA;BRAGA;Braga;Braga;CRC Braga;REGISTOS;L;Nacionalidade - Profissionais;--;495;0;1;1;1
20231211122716;IRN;BRAGA;FAFE;Braga;Fafe;CRC Fafe;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;3249;0;2;2;1
20231211122716;IRN;BRAGA;FAFE;Braga;Fafe;CRC Fafe;REGISTOS;B;Cartão de Cidadão - Levantamento;--;3308;0;2;2;1
20231211122716;IRN;BRAGA;FAFE;Braga;Fafe;CRC Fafe;REGISTOS;C;Cartão de Cidadão - Outros;--;2682;0;2;2;1
20231211122716;IRN;BRAGA;FAFE;Braga;Fafe;CRC Fafe;REGISTOS;F;Registo Civil - Certidões / Inf.;--;2291;0;1;1;1
20231211122716;IRN;BRAGA;FAFE;Braga;Fafe;CRC Fafe;REGISTOS;G;Registo Civil - Nascimento;--;2635;0;1;1;1
20231211122716;IRN;BRAGA;FAFE;Braga;Fafe;CRC Fafe;REGISTOS;S;Carta de Condução;--;3238;0;1;1;1
20231211122716;IRN;BRAGA;GUIMARÃES;Braga;Guimarães;ER Guimarães;REGISTOS;B;Cartão de Cidadão - Levantamento;--;636;0;2;2;1
20231211122716;IRN;BRAGA;GUIMARÃES;Braga;Guimarães;ER Guimarães;REGISTOS;C;Cartão de Cidadão - Outros;--;2376;0;3;3;1
20231211122716;IRN;BRAGA;GUIMARÃES;Braga;Guimarães;ER Guimarães;REGISTOS;D;Passaporte - Pedido;--;617;0;2;2;1
20231211122716;IRN;BRAGA;GUIMARÃES;Braga;Guimarães;ER Guimarães;REGISTOS;F;Registo Civil - Certidões / Inf.;--;5;0;1;1;1
20231211122716;IRN;BRAGA;GUIMARÃES;Braga;Guimarães;ER Guimarães;REGISTOS;Y;Marcações;--;2218;0;1;1;1
20231211122716;IRN;BRAGANÇA;BRAGANÇA;Bragança;Bragança;ER Bragança;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;810;0;2;2;1
20231211122716;IRN;BRAGANÇA;BRAGANÇA;Bragança;Bragança;ER Bragança;REGISTOS;B;Cartão de Cidadão - Levantamento;--;280;0;1;1;1
20231211122716;IRN;CASTELO BRANCO;CASTELO BRANCO;Castelo Branco;Castelo Branco;ER Castelo Branco;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;13338;0;1;1;1
20231211122716;IRN;CASTELO BRANCO;FUNDÃO;Castelo Branco;Fundão;CRCPComAut Fundão;REGISTOS;E;Passaporte - Levantamento / Inf.;--;493;0;1;1;1
20231211122716;IRN;CASTELO BRANCO;SERTÃ;Castelo Branco;Sertã;CRCPComAut Sertã;REGISTOS;C;Cartão de Cidadão - Outros;--;2472;0;2;2;1
20231211122716;IRN;CASTELO BRANCO;SERTÃ;Castelo Branco;Sertã;CRCPComAut Sertã;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1077;0;1;1;1
20231211122716;IRN;COIMBRA;COIMBRA;Coimbra;Coimbra;2ª CRP Coimbra;REGISTOS;O;Casa Pronta;--;10391;0;1;1;1
20231211122716;IRN;COIMBRA;COIMBRA;Coimbra;Coimbra;CRC Coimbra;REGISTOS;B;Cartão de Cidadão - Levantamento;--;728;0;1;1;1
20231211122716;IRN;COIMBRA;COIMBRA;Coimbra;Coimbra;CRC Coimbra;REGISTOS;F;Registo Civil - Certidões / Inf.;--;805;0;1;1;1
20231211122716;IRN;COIMBRA;COIMBRA;Coimbra;Coimbra;CRC Coimbra;REGISTOS;G;Registo Civil - Nascimento;--;12166;0;4;4;1
20231211122716;IRN;COIMBRA;COIMBRA;Coimbra;Coimbra;CRC Coimbra;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;1217;0;1;1;1
20231211122716;IRN;COIMBRA;COIMBRA;Coimbra;Coimbra;CRC Coimbra;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;12231;0;6;6;1
20231211122716;IRN;COIMBRA;COIMBRA;Coimbra;Coimbra;CRC Coimbra;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;1457;0;3;3;1
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;3229;0;2;2;1
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;F;Registo Civil - Certidões / Inf.;--;3079;0;2;2;1
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;2026;0;1;1;1
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;1568;0;1;1;1
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;N;Registo Predial - Pedido;--;3104;0;2;2;1
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;1580;0;1;1;1
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;5145;0;3;3;1
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;B;Cartão de Cidadão - Levantamento;--;2228;0;1;1;1
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;C;Cartão de Cidadão - Outros;--;11561;0;2;2;1
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;G;Registo Civil - Nascimento;--;2243;0;1;1;1
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;3016;1;0;1;1
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;R;Registo veículos - Pedido;--;2060;0;1;1;1
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;E;Passaporte - Levantamento / Inf.;--;1009;0;1;1;1
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;115;0;1;1;1
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;N;Registo Predial - Pedido;--;735;0;1;1;1
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;Y;Marcações;--;1267;0;1;1;1
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;D;Passaporte - Pedido;--;10875;0;1;1;1
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;C;Cartão de Cidadão - Outros;--;399;0;1;1;1
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;E;Passaporte - Levantamento / Inf.;--;98;0;1;1;1
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;1047;0;1;1;1
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;R;Registo veículos - Pedido;--;644;0;1;1;1
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;U;Registo Comercial - Pedido;--;1920;0;1;1;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;B;Cartão de Cidadão - Levantamento;--;3074;0;2;2;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;F;Registo Civil - Certidões / Inf.;--;3820;0;6;6;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;G;Registo Civil - Nascimento;--;5961;0;1;1;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;1892;0;2;2;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;6017;0;1;1;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;4714;0;6;6;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;L;Nacionalidade - Profissionais;--;1029;0;1;1;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;2065;0;2;2;1
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;N;Registo Predial - Pedido;--;2767;0;1;1;1
20231211122716;IRN;FARO;LAGOS;Faro;Lagos;CRC Lagos;REGISTOS;Y;Marcações;--;7947;0;4;4;1
20231211122716;IRN;FARO;LAGOS;Faro;Lagos;CRPCom Lagos;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;9398;0;7;7;1
20231211122716;IRN;FARO;LAGOS;Faro;Lagos;CRPCom Lagos;REGISTOS;R;Registo veículos - Pedido;--;1983;0;2;2;1
20231211122716;IRN;FARO;LAGOS;Faro;Lagos;CRPCom Lagos;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;9415;0;3;3;1
20231211122716;IRN;FARO;LOULÉ;Faro;Loulé;CRCPcom loulé;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;7371;1;11;12;1
20231211122716;IRN;FARO;LOULÉ;Faro;Loulé;CRCPcom loulé;REGISTOS;B;Cartão de Cidadão - Levantamento;--;6679;0;4;4;1
20231211122716;IRN;FARO;LOULÉ;Faro;Loulé;CRCPcom loulé;REGISTOS;D;Passaporte - Pedido;--;570;0;1;1;1
20231211122716;IRN;FARO;LOULÉ;Faro;Loulé;CRCPcom loulé;REGISTOS;N;Registo Predial - Pedido;--;1108;0;1;1;1
20231211122716;IRN;FARO;LOULÉ;Faro;Loulé;CRCPcom loulé;REGISTOS;R;Registo veículos - Pedido;--;6808;0;3;3;1
20231211122716;IRN;FARO;OLHÃO;Faro;Olhão;CRC Olhão;REGISTOS;E;Passaporte - Levantamento / Inf.;--;249;0;1;1;1
20231211122716;IRN;FARO;OLHÃO;Faro;Olhão;CRPCom Olhão;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;66;0;1;1;1
20231211122716;IRN;FARO;SILVES;Faro;Silves;ER Silves;REGISTOS;C;Cartão de Cidadão - Outros;--;342;0;2;2;1
20231211122716;IRN;FARO;SILVES;Faro;Silves;ER Silves;REGISTOS;D;Passaporte - Pedido;--;2291;0;1;1;1
20231211122716;IRN;FARO;SILVES;Faro;Silves;ER Silves;REGISTOS;E;Passaporte - Levantamento / Inf.;--;2262;0;1;1;1
20231211122716;IRN;FARO;SILVES;Faro;Silves;ER Silves;REGISTOS;F;Registo Civil - Certidões / Inf.;--;3791;0;2;2;1
20231211122716;IRN;FARO;SILVES;Faro;Silves;ER Silves;REGISTOS;G;Registo Civil - Nascimento;--;523;0;1;1;1
20231211122716;IRN;FARO;VILA DO BISPO;Faro;Vila do Bispo;CRCPCom Vila do Bispo;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;5407;0;1;1;1
20231211122716;IRN;GUARDA;GOUVEIA;Guarda;Gouveia;ER Gouveia;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;0;0;1;1;1
20231211122716;IRN;LEIRIA;ALCOBAÇA;Leiria;Alcobaça;ER Alcobaça;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;212;0;1;1;1
20231211122716;IRN;LEIRIA;ALCOBAÇA;Leiria;Alcobaça;ER Alcobaça;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;845;0;1;1;1
20231211122716;IRN;LEIRIA;ALCOBAÇA;Leiria;Alcobaça;ER Alcobaça;REGISTOS;R;Registo veículos - Pedido;--;1665;0;3;3;1
20231211122716;IRN;LEIRIA;CALDAS DA RAINHA;Leiria;Caldas da Rainha;CRC Caldas da Rainha;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1557;0;2;2;1
20231211122716;IRN;LEIRIA;CALDAS DA RAINHA;Leiria;Caldas da Rainha;CRC Caldas da Rainha;REGISTOS;B;Cartão de Cidadão - Levantamento;--;1938;0;1;1;1
20231211122716;IRN;LEIRIA;CALDAS DA RAINHA;Leiria;Caldas da Rainha;CRC Caldas da Rainha;REGISTOS;C;Cartão de Cidadão - Outros;--;1670;0;1;1;1
20231211122716;IRN;LEIRIA;CALDAS DA RAINHA;Leiria;Caldas da Rainha;CRC Caldas da Rainha;REGISTOS;E;Passaporte - Levantamento / Inf.;--;3030;0;1;1;1
20231211122716;IRN;LEIRIA;CALDAS DA RAINHA;Leiria;Caldas da Rainha;CRC Caldas da Rainha;REGISTOS;G;Registo Civil - Nascimento;--;497;1;0;1;1
20231211122716;IRN;LEIRIA;CALDAS DA RAINHA;Leiria;Caldas da Rainha;CRC Caldas da Rainha;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;3985;0;2;2;1
20231211122716;IRN;LEIRIA;CALDAS DA RAINHA;Leiria;Caldas da Rainha;CRC Caldas da Rainha;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;1724;0;1;1;1
20231211122716;IRN;LEIRIA;FIGUEIRO DOS VINHOS;Leiria;Figueiró dos Vinhos;CRCPCom Figueiró dos Vinhos;REGISTOS;C;Cartão de Cidadão - Outros;--;6799;0;2;2;1
20231211122716;IRN;LEIRIA;FIGUEIRO DOS VINHOS;Leiria;Figueiró dos Vinhos;CRCPCom Figueiró dos Vinhos;REGISTOS;D;Passaporte - Pedido;--;4753;0;1;1;1
20231211122716;IRN;LEIRIA;LEIRIA;Leiria;Leiria;CRC Leiria;REGISTOS;F;Registo Civil - Certidões / Inf.;--;12365;0;1;1;1
20231211122716;IRN;LEIRIA;LEIRIA;Leiria;Leiria;CRC Leiria;REGISTOS;G;Registo Civil - Nascimento;--;10962;2;3;5;1
20231211122716;IRN;LEIRIA;LEIRIA;Leiria;Leiria;CRC Leiria;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;9513;1;4;5;1
20231211122716;IRN;LEIRIA;LEIRIA;Leiria;Leiria;CRC Leiria;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;10265;0;1;1;1
20231211122716;IRN;LEIRIA;LEIRIA;Leiria;Leiria;CRC Leiria;REGISTOS;L;Nacionalidade - Profissionais;--;11889;1;7;8;1
20231211122716;IRN;LEIRIA;LEIRIA;Leiria;Leiria;CRC Leiria;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;10807;0;7;7;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;4514;1;8;9;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;B;Cartão de Cidadão - Levantamento;--;3284;0;3;3;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;C;Cartão de Cidadão - Outros;--;3035;0;2;2;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;D;Passaporte - Pedido;--;5160;0;2;2;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;E;Passaporte - Levantamento / Inf.;--;1540;0;1;1;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;F;Registo Civil - Certidões / Inf.;--;4408;0;2;2;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;G;Registo Civil - Nascimento;--;3887;0;1;1;1
20231211122716;IRN;LEIRIA;MARINHA GRANDE;Leiria;Marinha Grande;Registos Marinha Grande;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;945;0;1;1;1
